User_ID,User_Type,Department,Region,Platform_Source,App_Installed,First_Login_Completed,Days_Since_Last_Activity,Registered_for_Event,Event_Type,Event_Mode,Newsletter_Subscribed,Saved_Event_Count,Feedback_Rating,Course_Completed,Time_Spent_Total_Minutes
ECL109117,Faculty,Science,West,WhatsApp,0,0,30,1,STTP,Offline,1,2,1,0,77
ECL109118,Faculty,Polytechnic,West,YouTube,0,0,26,0,Hackathon,Online,1,1,3,0,380
ECL109119,Entrepreneur,Polytechnic,Central,YouTube,1,1,86,0,FDP,Offline,0,6,4,1,219
ECL109120,Professional,Engineering,East,YouTube,1,0,21,1,Hackathon,Hybrid,0,1,3,0,402
ECL109121,Professional,Polytechnic,North,Instagram,1,0,11,0,FDP,Hybrid,1,8,1,1,324
ECL109122,Professional,Polytechnic,East,Email,1,1,14,1,STTP,Hybrid,0,4,3,1,21
ECL109123,Faculty,Medical,East,YouTube,1,1,44,1,Webinar,Online,0,3,2,0,10
ECL109124,Professional,Science,East,YouTube,1,0,36,1,Webinar,Online,0,8,1,0,60
ECL109125,Entrepreneur,Medical,West,LinkedIn,1,1,63,1,Hackathon,Online,0,9,2,1,143
ECL109126,Faculty,Arts,South,Instagram,0,0,59,0,Hackathon,Hybrid,0,5,1,0,328
ECL109127,Student,Arts,South,YouTube,1,0,77,1,Conference,Hybrid,0,5,2,0,369
ECL109128,Faculty,Engineering,South,ACE Website,1,1,2,0,Conference,Hybrid,0,8,3,0,471
ECL109129,Professional,Science,Central,ACE Website,1,0,48,0,Webinar,Offline,0,7,1,0,166
ECL109130,Faculty,Engineering,North,YouTube,0,1,9,1,FDP,Hybrid,0,9,1,0,434
ECL109131,Faculty,Engineering,West,LinkedIn,1,0,0,1,Workshop,Online,1,5,1,0,386
ECL109132,Professional,Commerce,North,WhatsApp,1,1,9,1,FDP,Offline,0,3,4,1,482
ECL109133,Entrepreneur,Science,South,WhatsApp,0,1,2,0,Workshop,Hybrid,0,4,2,1,103
ECL109134,Faculty,Polytechnic,North,YouTube,1,1,56,1,Webinar,Offline,0,5,2,0,234
ECL109135,Professional,Science,East,Email,1,1,49,1,Conference,Hybrid,0,4,1,1,123
ECL109136,Entrepreneur,Medical,West,WhatsApp,1,1,83,0,STTP,Hybrid,0,7,2,0,388
ECL109137,Entrepreneur,Polytechnic,West,Email,1,1,73,0,STTP,Hybrid,0,3,3,1,393
ECL109138,Faculty,Medical,East,LinkedIn,1,1,68,1,STTP,Online,0,2,1,0,341
ECL109139,Student,Engineering,Central,ACE Website,0,1,53,1,STTP,Online,0,3,5,0,17
ECL109140,Faculty,Arts,West,LinkedIn,1,1,39,0,STTP,Hybrid,0,2,1,1,193
ECL109141,Student,Commerce,West,LinkedIn,1,0,21,0,Hackathon,Online,1,2,4,1,462
ECL109142,Student,Medical,East,Email,0,0,22,0,Hackathon,Offline,0,7,5,0,279
ECL109143,Entrepreneur,Science,South,LinkedIn,1,1,77,0,Hackathon,Hybrid,0,6,5,0,114
ECL109144,Professional,Medical,South,WhatsApp,1,1,55,0,STTP,Hybrid,0,6,1,1,304
ECL109145,Professional,Law,East,Instagram,0,0,33,0,STTP,Offline,0,3,3,0,373
ECL109146,Student,Commerce,South,Email,1,1,25,1,Webinar,Hybrid,0,9,4,0,470
ECL109147,Student,Engineering,West,LinkedIn,1,1,10,1,STTP,Offline,0,8,1,0,454
ECL109148,Faculty,Law,North,Email,1,1,12,0,Webinar,Online,1,2,1,0,285
ECL109149,Student,Polytechnic,North,Email,0,1,31,0,FDP,Hybrid,1,0,2,0,341
ECL109150,Student,Engineering,Central,ACE Website,0,1,81,1,STTP,Hybrid,0,3,2,0,465
ECL109151,Faculty,Polytechnic,Central,WhatsApp,0,0,24,0,FDP,Hybrid,1,0,3,0,233
ECL109152,Faculty,Law,Central,ACE Website,1,0,19,1,Workshop,Online,0,8,2,1,313
ECL109153,Student,Law,North,YouTube,1,0,37,0,FDP,Offline,0,8,3,1,416
ECL109154,Entrepreneur,Commerce,Central,Instagram,0,1,13,0,Conference,Offline,0,8,1,0,275
ECL109155,Faculty,Commerce,Central,Instagram,1,0,37,1,Workshop,Hybrid,0,0,1,0,443
ECL109156,Entrepreneur,Polytechnic,North,Email,1,1,75,1,Conference,Offline,0,5,5,1,45
ECL109157,Student,Law,West,LinkedIn,0,0,43,1,Webinar,Offline,0,5,2,0,328
ECL109158,Professional,Law,South,WhatsApp,1,1,56,0,Workshop,Online,0,9,4,1,402
ECL109159,Student,Medical,Central,YouTube,1,1,36,0,Hackathon,Offline,1,0,5,1,455
ECL109160,Professional,Law,Central,LinkedIn,1,0,26,1,FDP,Offline,0,1,4,0,65
ECL109161,Student,Science,West,LinkedIn,1,0,72,1,Workshop,Online,0,9,5,0,392
ECL109162,Entrepreneur,Commerce,Central,LinkedIn,1,0,39,0,Conference,Hybrid,1,4,3,0,379
ECL109163,Faculty,Science,South,Instagram,0,0,72,0,FDP,Hybrid,1,0,3,0,383
ECL109164,Faculty,Polytechnic,East,Instagram,0,0,13,0,Conference,Offline,1,5,4,0,372
ECL109165,Professional,Commerce,South,WhatsApp,0,0,49,0,Hackathon,Online,0,2,5,0,417
ECL109166,Student,Medical,South,WhatsApp,0,0,0,0,FDP,Hybrid,0,0,3,1,229
ECL109167,Professional,Science,Central,Instagram,1,0,38,0,Conference,Hybrid,0,7,2,0,484
ECL109168,Student,Polytechnic,East,LinkedIn,1,1,64,0,STTP,Online,0,2,2,1,363
ECL109169,Entrepreneur,Law,East,WhatsApp,1,1,13,0,Workshop,Offline,0,9,3,1,248
ECL109170,Student,Law,North,WhatsApp,1,0,54,1,Workshop,Hybrid,1,8,5,1,480
ECL109171,Entrepreneur,Commerce,West,YouTube,1,1,78,1,Hackathon,Offline,0,8,1,1,20
ECL109172,Professional,Medical,West,Instagram,0,1,4,0,STTP,Online,0,2,2,1,295
ECL109173,Faculty,Science,East,YouTube,1,1,78,1,Webinar,Hybrid,0,3,1,0,204
ECL109174,Entrepreneur,Science,North,Email,1,0,78,0,Webinar,Online,1,8,2,0,410
ECL109175,Faculty,Law,Central,YouTube,1,1,73,0,Conference,Hybrid,0,6,1,0,383
ECL109176,Faculty,Science,West,ACE Website,1,0,2,1,FDP,Online,0,0,2,0,301
ECL109177,Entrepreneur,Commerce,North,LinkedIn,1,1,52,0,Workshop,Online,0,2,2,1,306
ECL109178,Professional,Polytechnic,East,WhatsApp,0,1,16,1,Workshop,Hybrid,1,8,4,0,372
ECL109179,Entrepreneur,Polytechnic,East,YouTube,1,1,46,0,STTP,Offline,0,9,2,0,491
ECL109180,Entrepreneur,Medical,East,ACE Website,0,1,63,0,Conference,Hybrid,0,3,3,1,369
ECL109181,Entrepreneur,Law,West,YouTube,1,1,59,1,STTP,Offline,0,7,3,1,254
ECL109182,Entrepreneur,Commerce,East,ACE Website,1,1,24,0,FDP,Hybrid,0,5,5,0,142
ECL109183,Faculty,Arts,West,Instagram,1,0,72,0,Hackathon,Offline,0,3,1,0,306
ECL109184,Faculty,Science,East,WhatsApp,1,1,12,0,Workshop,Offline,0,9,4,0,411
ECL109185,Student,Arts,North,LinkedIn,0,0,32,1,Webinar,Online,1,7,4,0,72
ECL109186,Faculty,Engineering,South,Email,0,1,70,1,Workshop,Online,0,8,1,0,399
ECL109187,Faculty,Polytechnic,East,Instagram,1,1,21,0,Hackathon,Offline,0,5,5,1,319
ECL109188,Faculty,Engineering,East,YouTube,1,0,69,1,Hackathon,Offline,0,2,1,0,68
ECL109189,Entrepreneur,Commerce,South,LinkedIn,1,1,50,1,Conference,Hybrid,1,3,2,1,111
ECL109190,Professional,Medical,West,WhatsApp,1,0,46,1,Webinar,Offline,0,0,5,1,257
ECL109191,Entrepreneur,Medical,North,Email,0,1,24,0,STTP,Online,0,5,5,1,171
ECL109192,Faculty,Polytechnic,South,ACE Website,1,1,9,0,Workshop,Offline,0,0,3,0,215
ECL109193,Faculty,Commerce,North,ACE Website,0,0,76,0,Webinar,Online,0,7,2,0,451
ECL109194,Professional,Arts,North,Email,1,1,34,0,Workshop,Online,1,4,1,0,153
ECL109195,Student,Law,Central,Instagram,1,0,64,1,Workshop,Offline,0,4,3,1,116
ECL109196,Professional,Medical,North,Instagram,1,1,69,0,STTP,Online,0,3,1,1,439
ECL109197,Entrepreneur,Science,East,ACE Website,1,0,64,0,FDP,Offline,0,0,3,1,134
ECL109198,Entrepreneur,Arts,East,YouTube,1,0,5,0,Workshop,Hybrid,0,2,5,1,71
ECL109199,Student,Polytechnic,West,YouTube,1,1,7,1,FDP,Online,0,5,3,1,50
ECL109200,Student,Engineering,East,Instagram,1,1,32,1,Hackathon,Offline,0,4,1,0,197
ECL109201,Professional,Law,East,Email,1,1,34,0,Hackathon,Hybrid,1,6,4,0,492
ECL109202,Professional,Polytechnic,Central,Instagram,1,1,31,1,Webinar,Offline,0,7,3,1,137
ECL109203,Professional,Law,East,Instagram,1,1,13,1,STTP,Offline,0,7,2,1,393
ECL109204,Faculty,Commerce,Central,WhatsApp,1,1,53,0,Webinar,Offline,1,3,1,0,308
ECL109205,Entrepreneur,Polytechnic,East,Email,1,0,78,1,Workshop,Online,1,3,2,0,301
ECL109206,Student,Engineering,South,WhatsApp,0,1,38,0,Conference,Online,0,5,4,0,485
ECL109207,Entrepreneur,Polytechnic,Central,Instagram,1,0,10,1,Hackathon,Hybrid,0,1,4,0,287
ECL109208,Entrepreneur,Medical,North,LinkedIn,1,1,11,0,FDP,Hybrid,0,9,1,0,366
ECL109209,Faculty,Commerce,East,Email,0,0,1,0,Workshop,Offline,1,5,5,0,481
ECL109210,Student,Medical,Central,Email,0,1,71,1,Webinar,Online,0,9,1,1,39
ECL109211,Entrepreneur,Polytechnic,North,LinkedIn,0,1,19,1,Webinar,Offline,0,7,3,1,326
ECL109212,Professional,Science,Central,ACE Website,1,1,40,0,Workshop,Hybrid,0,9,5,0,334
ECL109213,Entrepreneur,Medical,East,Email,0,1,53,1,Workshop,Hybrid,1,0,4,0,197
ECL109214,Professional,Medical,Central,Instagram,1,0,54,1,Webinar,Offline,0,2,3,1,71
ECL109215,Professional,Engineering,Central,YouTube,1,1,73,1,Webinar,Online,0,5,4,0,442
ECL109216,Student,Engineering,South,WhatsApp,1,1,77,0,Hackathon,Online,0,1,5,0,232
ECL109217,Entrepreneur,Commerce,South,YouTube,1,1,55,1,Workshop,Hybrid,1,6,4,1,308
ECL109218,Professional,Arts,Central,ACE Website,1,1,37,1,Workshop,Online,0,3,3,1,255
ECL109219,Entrepreneur,Law,North,Instagram,1,1,63,1,Webinar,Hybrid,1,1,2,0,271
ECL109220,Professional,Commerce,North,LinkedIn,0,1,28,0,Workshop,Hybrid,0,9,5,1,68
ECL109221,Faculty,Polytechnic,Central,Email,1,0,81,0,STTP,Online,1,2,3,0,457
ECL109222,Entrepreneur,Commerce,South,Email,0,1,61,1,Workshop,Offline,1,6,5,0,266
ECL109223,Faculty,Polytechnic,South,WhatsApp,0,0,41,1,Hackathon,Offline,1,6,5,1,143
ECL109224,Entrepreneur,Law,Central,LinkedIn,1,1,74,1,STTP,Offline,0,7,1,1,19
ECL109225,Faculty,Medical,North,YouTube,1,1,31,0,STTP,Offline,1,4,2,1,346
ECL109226,Professional,Science,West,LinkedIn,0,1,9,1,Workshop,Online,0,6,1,1,128
ECL109227,Entrepreneur,Law,North,YouTube,1,0,66,1,Webinar,Online,0,2,1,0,85
ECL109228,Student,Engineering,Central,Instagram,1,1,42,0,Webinar,Offline,1,7,4,0,53
ECL109229,Student,Science,South,YouTube,1,0,64,1,Hackathon,Online,0,5,3,0,79
ECL109230,Faculty,Medical,West,YouTube,1,1,77,0,FDP,Offline,1,9,2,0,476
ECL109231,Student,Science,Central,Instagram,1,0,4,1,FDP,Online,0,9,3,0,177
ECL109232,Entrepreneur,Engineering,Central,YouTube,1,0,22,1,Hackathon,Hybrid,0,4,3,1,297
ECL109233,Entrepreneur,Medical,South,Instagram,1,0,56,1,FDP,Offline,0,0,2,1,276
ECL109234,Entrepreneur,Polytechnic,East,Instagram,1,1,7,1,Webinar,Offline,0,4,3,0,456
ECL109235,Professional,Law,South,WhatsApp,1,0,17,1,STTP,Online,0,3,5,0,183
ECL109236,Faculty,Medical,Central,YouTube,1,1,58,1,Hackathon,Online,1,9,2,0,478
ECL109237,Faculty,Law,North,WhatsApp,1,1,10,1,Webinar,Hybrid,0,7,5,1,112
ECL109238,Entrepreneur,Medical,Central,Email,0,0,52,0,FDP,Offline,0,1,5,0,373
ECL109239,Entrepreneur,Commerce,North,YouTube,1,1,67,0,Webinar,Online,0,8,3,1,380
ECL109240,Entrepreneur,Medical,West,WhatsApp,1,1,0,0,Hackathon,Offline,0,8,2,0,489
ECL109241,Entrepreneur,Polytechnic,South,YouTube,1,1,67,1,Conference,Offline,1,4,4,1,471
ECL109242,Faculty,Commerce,Central,LinkedIn,0,0,27,0,FDP,Online,0,5,3,0,18
ECL109243,Professional,Science,North,YouTube,0,1,1,0,STTP,Hybrid,1,3,2,1,41
ECL109244,Faculty,Medical,South,Email,1,1,58,0,STTP,Online,0,0,4,0,366
ECL109245,Entrepreneur,Arts,West,YouTube,1,1,42,0,Webinar,Hybrid,0,6,2,1,182
ECL109246,Professional,Polytechnic,Central,YouTube,1,1,34,1,Workshop,Online,1,3,4,0,203
ECL109247,Entrepreneur,Law,West,WhatsApp,0,0,73,1,FDP,Hybrid,0,3,1,0,158
ECL109248,Faculty,Commerce,North,YouTube,1,1,58,1,Hackathon,Hybrid,1,2,1,1,198
ECL109249,Faculty,Science,East,LinkedIn,1,1,79,1,Conference,Hybrid,1,4,4,1,300
ECL109250,Faculty,Medical,South,LinkedIn,1,0,16,0,Conference,Hybrid,1,5,4,0,445
ECL109251,Student,Law,Central,Instagram,1,1,7,0,FDP,Online,0,8,2,1,78
ECL109252,Student,Arts,North,WhatsApp,1,0,56,0,Webinar,Hybrid,0,7,4,0,338
ECL109253,Faculty,Law,South,YouTube,1,1,3,1,Workshop,Hybrid,0,0,3,1,281
ECL109254,Faculty,Medical,Central,ACE Website,1,1,39,1,FDP,Hybrid,1,8,2,1,120
ECL109255,Faculty,Arts,South,Instagram,0,1,15,0,Webinar,Hybrid,0,8,5,1,139
ECL109256,Professional,Arts,North,LinkedIn,0,1,9,0,Workshop,Hybrid,1,8,1,1,129
ECL109257,Professional,Commerce,West,LinkedIn,1,1,8,1,Conference,Hybrid,0,6,5,1,138
ECL109258,Professional,Commerce,North,Instagram,1,0,22,1,Conference,Hybrid,0,6,3,1,496
ECL109259,Faculty,Commerce,East,Instagram,1,1,8,0,STTP,Hybrid,0,8,3,0,181
ECL109260,Entrepreneur,Science,Central,LinkedIn,1,0,75,1,Workshop,Online,0,8,5,0,179
ECL109261,Student,Engineering,West,YouTube,0,0,13,0,STTP,Online,0,3,4,1,132
ECL109262,Faculty,Science,South,LinkedIn,1,0,78,1,Hackathon,Offline,0,5,4,0,427
ECL109263,Entrepreneur,Engineering,West,WhatsApp,1,1,19,0,Hackathon,Online,0,1,1,0,121
ECL109264,Entrepreneur,Commerce,West,Email,1,0,53,1,Conference,Online,1,5,3,0,369
ECL109265,Faculty,Engineering,East,Instagram,1,0,21,0,STTP,Hybrid,0,4,2,1,427
ECL109266,Entrepreneur,Commerce,Central,Email,1,1,29,0,FDP,Offline,0,0,4,1,477
ECL109267,Faculty,Science,West,ACE Website,1,1,41,1,Workshop,Hybrid,0,6,5,0,424
ECL109268,Student,Polytechnic,East,LinkedIn,1,0,52,1,STTP,Offline,0,1,5,0,372
ECL109269,Faculty,Science,East,LinkedIn,1,0,15,1,Webinar,Offline,0,2,2,0,439
ECL109270,Professional,Law,North,ACE Website,0,0,75,1,Webinar,Hybrid,0,9,4,0,264
ECL109271,Student,Medical,South,ACE Website,1,1,15,1,Hackathon,Hybrid,0,3,4,1,329
ECL109272,Student,Polytechnic,East,ACE Website,1,1,88,0,Workshop,Offline,1,9,2,0,163
ECL109273,Professional,Commerce,East,LinkedIn,1,0,69,0,Workshop,Hybrid,0,3,2,0,467
ECL109274,Entrepreneur,Law,East,YouTube,1,0,76,0,Hackathon,Hybrid,1,9,1,0,292
ECL109275,Professional,Law,Central,LinkedIn,1,1,46,1,Hackathon,Online,0,7,5,0,74
ECL109276,Faculty,Engineering,North,WhatsApp,1,1,55,1,Webinar,Offline,1,6,2,0,37
ECL109277,Faculty,Engineering,West,WhatsApp,1,0,73,0,STTP,Offline,0,1,1,0,190
ECL109278,Faculty,Engineering,West,WhatsApp,1,1,76,0,Workshop,Hybrid,0,0,5,0,389
ECL109279,Professional,Commerce,East,ACE Website,1,1,59,1,Webinar,Hybrid,0,8,5,0,113
ECL109280,Entrepreneur,Polytechnic,East,Email,0,0,40,0,Conference,Hybrid,0,4,2,0,238
ECL109281,Faculty,Law,South,LinkedIn,1,1,18,0,Workshop,Online,0,1,2,1,475
ECL109282,Student,Medical,East,Email,1,1,60,1,Webinar,Offline,0,3,5,0,146
ECL109283,Professional,Engineering,North,Instagram,0,1,2,0,Conference,Hybrid,0,2,1,1,127
ECL109284,Faculty,Arts,West,Email,0,1,52,0,Workshop,Offline,1,4,1,0,314
ECL109285,Entrepreneur,Arts,West,ACE Website,1,1,24,0,Workshop,Online,0,6,5,0,401
ECL109286,Student,Medical,South,LinkedIn,0,1,68,1,FDP,Offline,0,5,2,1,208
ECL109287,Faculty,Arts,West,Email,1,1,33,0,Hackathon,Hybrid,0,6,3,0,83
ECL109288,Entrepreneur,Commerce,South,WhatsApp,1,1,83,0,STTP,Online,0,3,1,0,96
ECL109289,Entrepreneur,Science,South,WhatsApp,0,0,21,0,FDP,Hybrid,1,6,5,0,443
ECL109290,Faculty,Polytechnic,North,ACE Website,1,0,48,1,FDP,Offline,0,3,2,1,10
ECL109291,Faculty,Law,East,LinkedIn,0,1,24,0,Workshop,Online,0,0,3,1,363
ECL109292,Faculty,Polytechnic,South,YouTube,0,1,46,0,Hackathon,Offline,0,2,4,0,496
ECL109293,Entrepreneur,Polytechnic,Central,WhatsApp,0,0,6,1,Conference,Online,0,5,3,0,415
ECL109294,Student,Polytechnic,South,Instagram,0,1,40,1,Conference,Hybrid,0,1,3,0,487
ECL109295,Faculty,Law,South,YouTube,1,0,34,1,Conference,Hybrid,0,3,2,1,200
ECL109296,Professional,Science,North,YouTube,1,1,88,1,FDP,Online,0,0,4,1,330
ECL109297,Professional,Commerce,Central,Instagram,0,1,32,0,Conference,Offline,0,8,5,0,267
ECL109298,Faculty,Polytechnic,Central,WhatsApp,0,1,63,1,FDP,Online,0,3,5,0,382
ECL109299,Professional,Engineering,South,YouTube,1,1,24,0,FDP,Hybrid,0,3,2,1,45
ECL109300,Student,Arts,West,ACE Website,1,0,26,1,Hackathon,Online,0,8,3,1,310
ECL109301,Student,Law,East,YouTube,1,0,23,0,FDP,Online,0,8,3,1,392
ECL109302,Student,Commerce,West,YouTube,1,1,67,0,Conference,Online,0,6,5,1,364
ECL109303,Entrepreneur,Polytechnic,North,LinkedIn,1,1,14,1,Webinar,Online,0,4,5,0,284
ECL109304,Student,Engineering,West,YouTube,0,1,45,0,FDP,Online,0,0,3,0,150
ECL109305,Student,Medical,North,LinkedIn,1,1,30,1,FDP,Hybrid,1,2,4,0,155
ECL109306,Student,Polytechnic,West,Email,1,1,87,0,STTP,Offline,0,1,3,1,143
ECL109307,Entrepreneur,Medical,East,LinkedIn,1,1,3,1,Workshop,Online,0,8,1,1,13
ECL109308,Entrepreneur,Commerce,Central,ACE Website,1,0,16,0,Workshop,Offline,1,0,3,1,421
ECL109309,Student,Science,North,LinkedIn,1,1,49,0,Hackathon,Hybrid,1,3,1,0,163
ECL109310,Student,Polytechnic,East,Email,1,1,39,1,Conference,Online,0,6,4,1,323
ECL109311,Entrepreneur,Arts,South,WhatsApp,0,1,2,1,Hackathon,Offline,0,4,1,0,138
ECL109312,Professional,Engineering,South,LinkedIn,1,1,80,1,Webinar,Online,0,2,4,0,228
ECL109313,Student,Polytechnic,Central,LinkedIn,1,1,56,1,Conference,Offline,1,6,2,0,177
ECL109314,Professional,Arts,South,YouTube,0,0,42,0,Workshop,Offline,0,6,1,0,227
ECL109315,Entrepreneur,Polytechnic,Central,YouTube,1,1,22,0,STTP,Offline,0,0,3,1,178
ECL109316,Professional,Medical,South,Email,1,1,11,0,FDP,Hybrid,0,7,2,1,271
ECL109317,Entrepreneur,Polytechnic,Central,Instagram,1,1,85,0,Conference,Hybrid,0,7,3,1,282
ECL109318,Student,Law,South,YouTube,0,0,47,1,STTP,Online,0,0,1,0,79
ECL109319,Student,Science,South,YouTube,1,0,34,1,Workshop,Offline,0,4,3,1,84
ECL109320,Entrepreneur,Engineering,West,WhatsApp,1,1,20,0,STTP,Offline,0,6,1,1,467
ECL109321,Student,Arts,South,YouTube,1,0,70,1,STTP,Offline,0,9,5,0,97
ECL109322,Student,Arts,East,YouTube,0,1,69,0,Webinar,Online,1,0,4,0,307
ECL109323,Student,Engineering,Central,Email,1,1,47,0,Conference,Offline,1,4,3,0,251
ECL109324,Professional,Law,North,ACE Website,1,0,55,0,Conference,Hybrid,0,6,3,0,45
ECL109325,Student,Science,South,ACE Website,1,1,39,0,Conference,Online,0,0,3,1,55
ECL109326,Student,Polytechnic,Central,YouTube,1,0,75,0,STTP,Offline,1,3,2,1,67
ECL109327,Entrepreneur,Medical,Central,LinkedIn,1,1,32,1,Conference,Hybrid,0,5,4,1,380
ECL109328,Faculty,Commerce,West,Email,0,1,53,1,STTP,Online,0,4,2,0,68
ECL109329,Faculty,Engineering,South,YouTube,1,1,27,0,Webinar,Online,0,9,3,0,355
ECL109330,Student,Law,East,YouTube,0,1,12,0,Conference,Hybrid,1,6,4,0,363
ECL109331,Professional,Arts,East,Email,1,0,16,1,Workshop,Online,0,8,2,0,17
ECL109332,Student,Law,East,YouTube,1,1,81,0,Hackathon,Hybrid,0,8,5,1,292
ECL109333,Professional,Arts,Central,LinkedIn,1,0,32,1,Webinar,Online,0,0,1,1,45
ECL109334,Faculty,Commerce,East,LinkedIn,1,0,29,1,FDP,Online,1,3,5,0,321
ECL109335,Entrepreneur,Law,North,WhatsApp,1,1,34,0,Workshop,Online,1,7,1,0,176
ECL109336,Student,Arts,South,LinkedIn,0,1,66,1,Workshop,Online,1,2,4,1,133
ECL109337,Entrepreneur,Arts,South,YouTube,1,1,4,0,FDP,Online,0,4,5,1,247
ECL109338,Faculty,Medical,South,ACE Website,1,1,1,0,Conference,Hybrid,0,9,4,0,71
ECL109339,Faculty,Science,North,Email,1,1,61,0,Hackathon,Online,0,2,4,0,292
ECL109340,Professional,Engineering,North,LinkedIn,1,1,17,1,STTP,Hybrid,0,3,3,1,349
ECL109341,Faculty,Commerce,North,Instagram,0,1,64,1,STTP,Offline,0,8,1,1,294
ECL109342,Student,Polytechnic,West,Email,0,0,81,0,STTP,Online,0,0,1,1,367
ECL109343,Entrepreneur,Engineering,West,Email,0,1,8,1,Webinar,Online,0,1,4,0,81
ECL109344,Faculty,Medical,South,ACE Website,1,1,63,0,STTP,Hybrid,0,5,5,0,32
ECL109345,Student,Arts,North,YouTube,1,0,87,1,Webinar,Online,1,5,4,0,97
ECL109346,Entrepreneur,Law,Central,YouTube,1,1,25,1,Webinar,Offline,0,5,3,0,205
ECL109347,Faculty,Arts,East,ACE Website,1,1,74,1,Workshop,Offline,1,9,5,0,165
ECL109348,Entrepreneur,Science,East,Email,1,0,81,0,FDP,Online,0,8,3,1,21
ECL109349,Faculty,Science,East,ACE Website,1,1,9,1,Hackathon,Hybrid,1,6,2,1,161
ECL109350,Professional,Engineering,East,Instagram,1,1,29,1,Hackathon,Offline,0,3,1,0,256
ECL109351,Entrepreneur,Law,North,LinkedIn,1,1,81,1,STTP,Online,1,3,5,1,397
ECL109352,Entrepreneur,Science,North,ACE Website,0,1,53,1,Webinar,Online,1,4,5,0,237
ECL109353,Professional,Law,South,LinkedIn,0,1,41,0,Webinar,Online,0,3,3,1,488
ECL109354,Student,Polytechnic,West,LinkedIn,1,0,82,0,Conference,Hybrid,1,0,4,0,363
ECL109355,Student,Commerce,South,ACE Website,1,1,10,0,Conference,Online,0,8,1,1,208
ECL109356,Professional,Law,South,WhatsApp,1,0,11,1,Workshop,Offline,0,6,1,1,180
ECL109357,Entrepreneur,Polytechnic,South,WhatsApp,0,1,37,1,FDP,Hybrid,0,4,5,1,434
ECL109358,Entrepreneur,Medical,Central,ACE Website,1,1,7,1,Conference,Hybrid,0,5,4,0,466
ECL109359,Entrepreneur,Law,West,Email,1,1,57,0,Webinar,Hybrid,0,7,3,1,355
ECL109360,Entrepreneur,Commerce,South,Email,1,0,14,1,FDP,Offline,0,2,5,1,194
ECL109361,Student,Science,East,Email,1,1,33,0,Workshop,Online,1,3,1,1,335
ECL109362,Professional,Law,North,WhatsApp,1,1,36,1,Webinar,Online,0,2,1,0,497
ECL109363,Student,Engineering,Central,Instagram,1,1,2,0,Conference,Hybrid,0,3,1,0,433
ECL109364,Entrepreneur,Engineering,North,Instagram,0,1,73,1,Conference,Online,0,1,4,0,78
ECL109365,Professional,Arts,East,YouTube,1,1,9,1,Hackathon,Online,0,5,1,1,58
ECL109366,Professional,Arts,West,ACE Website,1,0,50,1,Workshop,Offline,0,6,3,0,177
ECL109367,Faculty,Engineering,East,LinkedIn,1,1,87,1,STTP,Online,1,6,1,0,74
ECL109368,Faculty,Engineering,West,Email,1,0,9,0,Conference,Offline,1,7,1,1,140
ECL109369,Entrepreneur,Polytechnic,West,WhatsApp,0,1,75,0,Workshop,Offline,1,2,1,1,266
ECL109370,Professional,Engineering,East,WhatsApp,1,1,77,0,Workshop,Hybrid,0,9,5,1,340
ECL109371,Student,Commerce,East,LinkedIn,1,0,44,1,Hackathon,Hybrid,0,7,5,1,490
ECL109372,Student,Arts,East,Instagram,0,1,57,1,STTP,Online,0,7,1,1,319
ECL109373,Faculty,Law,North,Instagram,1,0,25,1,FDP,Online,1,1,4,0,396
ECL109374,Student,Law,North,Email,1,1,40,1,FDP,Online,0,7,4,0,301
ECL109375,Professional,Arts,North,YouTube,1,1,3,0,Workshop,Online,0,3,3,1,264
ECL109376,Entrepreneur,Law,South,Email,0,1,34,1,FDP,Online,0,0,5,1,306
ECL109377,Entrepreneur,Medical,Central,LinkedIn,1,1,43,0,Conference,Hybrid,0,9,1,1,55
ECL109378,Faculty,Arts,West,Email,0,1,59,0,STTP,Online,0,9,3,1,317
ECL109379,Student,Law,South,LinkedIn,0,1,1,1,FDP,Online,1,1,1,0,406
ECL109380,Student,Polytechnic,South,Instagram,0,1,67,0,FDP,Offline,0,6,1,1,217
ECL109381,Professional,Commerce,West,YouTube,0,1,22,0,Workshop,Hybrid,0,6,3,1,330
ECL109382,Student,Engineering,East,Email,0,0,52,0,Workshop,Online,0,9,3,1,321
ECL109383,Entrepreneur,Law,North,Instagram,0,1,76,0,Hackathon,Hybrid,0,7,3,0,171
ECL109384,Entrepreneur,Commerce,South,Instagram,1,1,57,1,Workshop,Offline,1,7,1,0,278
ECL109385,Professional,Polytechnic,North,WhatsApp,1,0,7,0,Webinar,Online,0,7,2,1,364
ECL109386,Student,Arts,East,Instagram,1,0,41,1,Hackathon,Offline,0,6,4,0,296
ECL109387,Entrepreneur,Commerce,Central,YouTube,1,1,81,0,STTP,Online,0,0,5,0,327
ECL109388,Student,Law,West,Email,1,1,0,1,Hackathon,Hybrid,0,9,2,1,147
ECL109389,Entrepreneur,Commerce,North,YouTube,1,0,65,0,Conference,Offline,0,5,5,0,388
ECL109390,Student,Science,Central,YouTube,1,1,65,1,Hackathon,Hybrid,0,6,5,0,442
ECL109391,Faculty,Law,South,LinkedIn,0,0,25,0,STTP,Offline,0,5,1,0,136
ECL109392,Student,Arts,North,LinkedIn,1,1,33,1,Conference,Offline,0,9,5,0,103
